Library_ID	Run_ID	Filename	md5sum
CHM1-Lib3_P6C4_15pM	2015-05-05_RS42142_CHM1_Lib3_Run14_F01	m150507_145602_42142_c100818682550000001823176611031505_s1_p0.metadata.xml	12c72aded05a9735f027b6616fa0eaca
CHM1-Lib3_P6C4_15pM	2015-05-05_RS42142_CHM1_Lib3_Run14_F01	m150507_145602_42142_c100818682550000001823176611031505_s1_p0.bas.h5	d7898e942f329489a3ab9fdcbd970f70
CHM1-Lib3_P6C4_15pM	2015-05-05_RS42142_CHM1_Lib3_Run14_F01	m150507_145602_42142_c100818682550000001823176611031505_s1_p0.3.bax.h5	7b2d04611ef85538365fd6371cd495b5
CHM1-Lib3_P6C4_15pM	2015-05-05_RS42142_CHM1_Lib3_Run14_F01	m150507_145602_42142_c100818682550000001823176611031505_s1_p0.2.bax.h5	bc8753d609e98e4d10a6a23478760c93
CHM1-Lib3_P6C4_15pM	2015-05-05_RS42142_CHM1_Lib3_Run14_F01	m150507_145602_42142_c100818682550000001823176611031505_s1_p0.1.bax.h5	0677d46e976994692e03a4006030aabb
CHM1_Lib3_P6C4_15pM	2015-05-05_RS42271_CHM1_Lib3_Run14_E01	m150507_085607_42271_c100811942550000001823178610081584_s1_p0.metadata.xml	3748765afc93f0f918b90f987fa665d1
CHM1_Lib3_P6C4_15pM	2015-05-05_RS42271_CHM1_Lib3_Run14_E01	m150507_085607_42271_c100811942550000001823178610081584_s1_p0.bas.h5	8d4bafa7dd9e78792a0a4c3d49d96f34
CHM1_Lib3_P6C4_15pM	2015-05-05_RS42271_CHM1_Lib3_Run14_E01	m150507_085607_42271_c100811942550000001823178610081584_s1_p0.3.bax.h5	39ca184eb70a6924e5e1deaf1aa3047b
CHM1_Lib3_P6C4_15pM	2015-05-05_RS42271_CHM1_Lib3_Run14_E01	m150507_085607_42271_c100811942550000001823178610081584_s1_p0.2.bax.h5	6f46237efe7cf31797f55051a48ec655
CHM1_Lib3_P6C4_15pM	2015-05-05_RS42271_CHM1_Lib3_Run14_E01	m150507_085607_42271_c100811942550000001823178610081584_s1_p0.1.bax.h5	aecc2999c36dd7f05b03d3190b974f5d
CHM1-Lib3_P6C4_15pM	2015-05-05_RS42265_CHM1_Lib3_Run14_E01	m150507_081538_42265_c100818692550000001823176611031594_s1_p0.metadata.xml	6545d1c0cdee27f62384fdbb5ddd46d6
CHM1-Lib3_P6C4_15pM	2015-05-05_RS42265_CHM1_Lib3_Run14_E01	m150507_081538_42265_c100818692550000001823176611031594_s1_p0.bas.h5	8a0cafe1af3afb83b7a37f982f7bf7fa
CHM1-Lib3_P6C4_15pM	2015-05-05_RS42265_CHM1_Lib3_Run14_E01	m150507_081538_42265_c100818692550000001823176611031594_s1_p0.3.bax.h5	2714edad85e0513c9fc8ab673b2e8275
CHM1-Lib3_P6C4_15pM	2015-05-05_RS42265_CHM1_Lib3_Run14_E01	m150507_081538_42265_c100818692550000001823176611031594_s1_p0.2.bax.h5	0330939ee315d7ca2c1710deda16a3c5
CHM1-Lib3_P6C4_15pM	2015-05-05_RS42265_CHM1_Lib3_Run14_E01	m150507_081538_42265_c100818692550000001823176611031594_s1_p0.1.bax.h5	b69cd37f9985abbdfb997a3665057253
CHM1-Lib3_P6C4_15pM	2015-05-05_RS42161_CHM1_Lib3_Run14_E01	m150507_075923_42161_c100818772550000001823176611031584_s1_p0.metadata.xml	ca5c752d01946444221e408988c4ac4a
CHM1-Lib3_P6C4_15pM	2015-05-05_RS42161_CHM1_Lib3_Run14_E01	m150507_075923_42161_c100818772550000001823176611031584_s1_p0.bas.h5	2589b3f60971911afc044661103d19e1
CHM1-Lib3_P6C4_15pM	2015-05-05_RS42161_CHM1_Lib3_Run14_E01	m150507_075923_42161_c100818772550000001823176611031584_s1_p0.3.bax.h5	76ef1cbc45db5f3b0648d0bd5a66ee86
CHM1-Lib3_P6C4_15pM	2015-05-05_RS42161_CHM1_Lib3_Run14_E01	m150507_075923_42161_c100818772550000001823176611031584_s1_p0.2.bax.h5	a5d6dc2db0563e90d45b74c9ec3d1a29
CHM1-Lib3_P6C4_15pM	2015-05-05_RS42161_CHM1_Lib3_Run14_E01	m150507_075923_42161_c100818772550000001823176611031584_s1_p0.1.bax.h5	44c55f123a51bcec2a0b98d2118b7910
CHM1-Lib3_P6C4_15pM	2015-05-05_RS42142_CHM1_Lib3_Run14_E01	m150507_083034_42142_c100818682550000001823176611031504_s1_p0.metadata.xml	a7628b80a973ddb9ec9d55c3466fdae8
CHM1-Lib3_P6C4_15pM	2015-05-05_RS42142_CHM1_Lib3_Run14_E01	m150507_083034_42142_c100818682550000001823176611031504_s1_p0.bas.h5	33af83bdd790b6c1fda5c68a9abb22fe
CHM1-Lib3_P6C4_15pM	2015-05-05_RS42142_CHM1_Lib3_Run14_E01	m150507_083034_42142_c100818682550000001823176611031504_s1_p0.3.bax.h5	3e257f9e0fcfbc4d808fa66a12e3fa6e
CHM1-Lib3_P6C4_15pM	2015-05-05_RS42142_CHM1_Lib3_Run14_E01	m150507_083034_42142_c100818682550000001823176611031504_s1_p0.2.bax.h5	94186f13697c76912444ea8c6dcf4e92
CHM1-Lib3_P6C4_15pM	2015-05-05_RS42142_CHM1_Lib3_Run14_E01	m150507_083034_42142_c100818682550000001823176611031504_s1_p0.1.bax.h5	8c095791ce1ffb5f279f134db7a9d39c
CHM1_Lib3_P6C4_15pM	2015-05-05_RS42271_CHM1_Lib3_Run14_D01	m150507_022938_42271_c100811942550000001823178610081583_s1_p0.metadata.xml	ce1eb2f844fa606aa15e2ef39e892ec2
CHM1_Lib3_P6C4_15pM	2015-05-05_RS42271_CHM1_Lib3_Run14_D01	m150507_022938_42271_c100811942550000001823178610081583_s1_p0.bas.h5	0c6d855dc55375291d82aeb49a633697
CHM1_Lib3_P6C4_15pM	2015-05-05_RS42271_CHM1_Lib3_Run14_D01	m150507_022938_42271_c100811942550000001823178610081583_s1_p0.3.bax.h5	045abd5381b12f54741dbf3c39a9ec73
CHM1_Lib3_P6C4_15pM	2015-05-05_RS42271_CHM1_Lib3_Run14_D01	m150507_022938_42271_c100811942550000001823178610081583_s1_p0.2.bax.h5	6f800e57d6d800b8c3a05fa7283680d9
CHM1_Lib3_P6C4_15pM	2015-05-05_RS42271_CHM1_Lib3_Run14_D01	m150507_022938_42271_c100811942550000001823178610081583_s1_p0.1.bax.h5	0492022dfa2a6325031550d110a3e7ef
CHM1-Lib3_P6C4_15pM	2015-05-05_RS42161_CHM1_Lib3_Run14_D01	m150507_013919_42161_c100818772550000001823176611031583_s1_p0.metadata.xml	404672e87c74d085fa3b96c8c549bc50
CHM1-Lib3_P6C4_15pM	2015-05-05_RS42161_CHM1_Lib3_Run14_D01	m150507_013919_42161_c100818772550000001823176611031583_s1_p0.bas.h5	cbfe98ec53ee651022c823f4d507ee09
CHM1-Lib3_P6C4_15pM	2015-05-05_RS42161_CHM1_Lib3_Run14_D01	m150507_013919_42161_c100818772550000001823176611031583_s1_p0.3.bax.h5	cfb26ea4a029f012c0ddcb22dd0d5028
CHM1-Lib3_P6C4_15pM	2015-05-05_RS42161_CHM1_Lib3_Run14_D01	m150507_013919_42161_c100818772550000001823176611031583_s1_p0.2.bax.h5	32895fbf90d9a58e4d1e4b53d98346f8
CHM1-Lib3_P6C4_15pM	2015-05-05_RS42161_CHM1_Lib3_Run14_D01	m150507_013919_42161_c100818772550000001823176611031583_s1_p0.1.bax.h5	d28fa6636bdce821c4a54c6d69f63242
CHM1-Lib3_P6C4_15pM	2015-05-05_RS42142_CHM1_Lib3_Run14_D01	m150507_020434_42142_c100818682550000001823176611031503_s1_p0.metadata.xml	c582af3be97eebbb33d62079dc8f11c7
CHM1-Lib3_P6C4_15pM	2015-05-05_RS42142_CHM1_Lib3_Run14_D01	m150507_020434_42142_c100818682550000001823176611031503_s1_p0.bas.h5	6068dba7457b63a8ca6682ae420813c3
CHM1-Lib3_P6C4_15pM	2015-05-05_RS42142_CHM1_Lib3_Run14_D01	m150507_020434_42142_c100818682550000001823176611031503_s1_p0.3.bax.h5	83c90479d255d794e1a79b2142e47e95
CHM1-Lib3_P6C4_15pM	2015-05-05_RS42142_CHM1_Lib3_Run14_D01	m150507_020434_42142_c100818682550000001823176611031503_s1_p0.2.bax.h5	9380047a685ffe2134539890ccd60769
CHM1-Lib3_P6C4_15pM	2015-05-05_RS42142_CHM1_Lib3_Run14_D01	m150507_020434_42142_c100818682550000001823176611031503_s1_p0.1.bax.h5	68cc63da60d605a27e50682e5433210c
CHM1_Lib3_P6C4_15pM	2015-05-05_RS42271_CHM1_Lib3_Run14_C01	m150506_200241_42271_c100811942550000001823178610081582_s1_p0.metadata.xml	6a7cc42aa6bd0d9a5295d985ddc9221f
CHM1_Lib3_P6C4_15pM	2015-05-05_RS42271_CHM1_Lib3_Run14_C01	m150506_200241_42271_c100811942550000001823178610081582_s1_p0.bas.h5	77ea9cad2792ae58621f987c3140cce3
CHM1_Lib3_P6C4_15pM	2015-05-05_RS42271_CHM1_Lib3_Run14_C01	m150506_200241_42271_c100811942550000001823178610081582_s1_p0.3.bax.h5	7d0e1278232fa6fb17de71e1fe943868
CHM1_Lib3_P6C4_15pM	2015-05-05_RS42271_CHM1_Lib3_Run14_C01	m150506_200241_42271_c100811942550000001823178610081582_s1_p0.2.bax.h5	1f8467d1dd02d8bc6057fa809cb5807d
CHM1_Lib3_P6C4_15pM	2015-05-05_RS42271_CHM1_Lib3_Run14_C01	m150506_200241_42271_c100811942550000001823178610081582_s1_p0.1.bax.h5	f3662a46ebd142ea298a4330967dddc0
CHM1-Lib3_P6C4_15pM	2015-05-05_RS42265_CHM1_Lib3_Run14_C01	m150506_193712_42265_c100818692550000001823176611031592_s1_p0.metadata.xml	209e5fe4eb31e4fd8a90d3fbf77638f1
CHM1-Lib3_P6C4_15pM	2015-05-05_RS42265_CHM1_Lib3_Run14_C01	m150506_193712_42265_c100818692550000001823176611031592_s1_p0.bas.h5	721e57a8c7ad8cd9cc5e398549185b22
CHM1-Lib3_P6C4_15pM	2015-05-05_RS42265_CHM1_Lib3_Run14_C01	m150506_193712_42265_c100818692550000001823176611031592_s1_p0.3.bax.h5	98d531d9c99753251769f9c23083e5fa
CHM1-Lib3_P6C4_15pM	2015-05-05_RS42265_CHM1_Lib3_Run14_C01	m150506_193712_42265_c100818692550000001823176611031592_s1_p0.2.bax.h5	24f42fa31af9fde017cda1812aca90e9
CHM1-Lib3_P6C4_15pM	2015-05-05_RS42265_CHM1_Lib3_Run14_C01	m150506_193712_42265_c100818692550000001823176611031592_s1_p0.1.bax.h5	836fd01405765f0050fdf229033606ea
CHM1-Lib3_P6C4_15pM	2015-05-05_RS42161_CHM1_Lib3_Run14_C01	m150506_191949_42161_c100818772550000001823176611031582_s1_p0.metadata.xml	fd300ebd4b32c3147138930b6842280b
CHM1-Lib3_P6C4_15pM	2015-05-05_RS42161_CHM1_Lib3_Run14_C01	m150506_191949_42161_c100818772550000001823176611031582_s1_p0.bas.h5	5d6fd670ba090e086b744b04e92139f8
CHM1-Lib3_P6C4_15pM	2015-05-05_RS42161_CHM1_Lib3_Run14_C01	m150506_191949_42161_c100818772550000001823176611031582_s1_p0.3.bax.h5	6d1a5597168d192d6fe41ff2b477cfcd
CHM1-Lib3_P6C4_15pM	2015-05-05_RS42161_CHM1_Lib3_Run14_C01	m150506_191949_42161_c100818772550000001823176611031582_s1_p0.2.bax.h5	3aef6170e8c7ba8f168fb4b5d6ce95a7
CHM1-Lib3_P6C4_15pM	2015-05-05_RS42161_CHM1_Lib3_Run14_C01	m150506_191949_42161_c100818772550000001823176611031582_s1_p0.1.bax.h5	31644ec1298362ca3e7e98f819afa9fe
CHM1-Lib3_P6C4_15pM	2015-05-05_RS42142_CHM1_Lib3_Run14_C01	m150506_193708_42142_c100818682550000001823176611031502_s1_p0.metadata.xml	476668eb9bc5b105d69ff07bd2cc1a01
CHM1-Lib3_P6C4_15pM	2015-05-05_RS42142_CHM1_Lib3_Run14_C01	m150506_193708_42142_c100818682550000001823176611031502_s1_p0.bas.h5	457e4de40d6150f5f5bc864ab42f39c8
CHM1-Lib3_P6C4_15pM	2015-05-05_RS42142_CHM1_Lib3_Run14_C01	m150506_193708_42142_c100818682550000001823176611031502_s1_p0.3.bax.h5	42c3428b840685a1ca8ebbe65aabf2e1
CHM1-Lib3_P6C4_15pM	2015-05-05_RS42142_CHM1_Lib3_Run14_C01	m150506_193708_42142_c100818682550000001823176611031502_s1_p0.2.bax.h5	e72eee2d3b58f0b52d814af658cd89e5
CHM1-Lib3_P6C4_15pM	2015-05-05_RS42142_CHM1_Lib3_Run14_C01	m150506_193708_42142_c100818682550000001823176611031502_s1_p0.1.bax.h5	e42330bb2d7c472feb84adb093e38870
CHM1_Lib3_P6C4_15pM	2015-05-05_RS42271_CHM1_Lib3_Run14_B01	m150506_133612_42271_c100811942550000001823178610081581_s1_p0.metadata.xml	61d51b797f0b60737a35d4b8e6a835a7
CHM1_Lib3_P6C4_15pM	2015-05-05_RS42271_CHM1_Lib3_Run14_B01	m150506_133612_42271_c100811942550000001823178610081581_s1_p0.bas.h5	d8483c2feb44a096899b700c2af9166d
CHM1_Lib3_P6C4_15pM	2015-05-05_RS42271_CHM1_Lib3_Run14_B01	m150506_133612_42271_c100811942550000001823178610081581_s1_p0.3.bax.h5	ce41c4f5fe9158a0ff459f7289f675b6
CHM1_Lib3_P6C4_15pM	2015-05-05_RS42271_CHM1_Lib3_Run14_B01	m150506_133612_42271_c100811942550000001823178610081581_s1_p0.2.bax.h5	68fc21a803633de7e6a05e00d97da75d
CHM1_Lib3_P6C4_15pM	2015-05-05_RS42271_CHM1_Lib3_Run14_B01	m150506_133612_42271_c100811942550000001823178610081581_s1_p0.1.bax.h5	2d86337c0fd2a92270a33fd8276f321d
CHM1-Lib3_P6C4_15pM	2015-05-05_RS42265_CHM1_Lib3_Run14_B01	m150506_131759_42265_c100818692550000001823176611031591_s1_p0.metadata.xml	4d15f5d3f02dd012050feae863066380
CHM1-Lib3_P6C4_15pM	2015-05-05_RS42265_CHM1_Lib3_Run14_B01	m150506_131759_42265_c100818692550000001823176611031591_s1_p0.bas.h5	1cc872b048c3025c669199f711365cf0
CHM1-Lib3_P6C4_15pM	2015-05-05_RS42265_CHM1_Lib3_Run14_B01	m150506_131759_42265_c100818692550000001823176611031591_s1_p0.3.bax.h5	5f1a7ad9cdb91a14ad9e6aa1e3cb8e33
CHM1-Lib3_P6C4_15pM	2015-05-05_RS42265_CHM1_Lib3_Run14_B01	m150506_131759_42265_c100818692550000001823176611031591_s1_p0.2.bax.h5	e9e590896f12d238c99e25477faf0aa3
CHM1-Lib3_P6C4_15pM	2015-05-05_RS42265_CHM1_Lib3_Run14_B01	m150506_131759_42265_c100818692550000001823176611031591_s1_p0.1.bax.h5	3402bb86190d4ed399b5ff2a0bc2846c
CHM1-Lib3_P6C4_15pM	2015-05-05_RS42161_CHM1_Lib3_Run14_B01	m150506_125951_42161_c100818772550000001823176611031581_s1_p0.metadata.xml	f28fe95f7b62adc5834d0813f71a398f
CHM1-Lib3_P6C4_15pM	2015-05-05_RS42161_CHM1_Lib3_Run14_B01	m150506_125951_42161_c100818772550000001823176611031581_s1_p0.bas.h5	92e6b925ab451e49455d3ff1fa894dfa
CHM1-Lib3_P6C4_15pM	2015-05-05_RS42161_CHM1_Lib3_Run14_B01	m150506_125951_42161_c100818772550000001823176611031581_s1_p0.3.bax.h5	b12500a084b19a2932cf15bb7ead62a3
CHM1-Lib3_P6C4_15pM	2015-05-05_RS42161_CHM1_Lib3_Run14_B01	m150506_125951_42161_c100818772550000001823176611031581_s1_p0.2.bax.h5	c2160f8da7ab1a264e16d0e5e1bfd07f
CHM1-Lib3_P6C4_15pM	2015-05-05_RS42161_CHM1_Lib3_Run14_B01	m150506_125951_42161_c100818772550000001823176611031581_s1_p0.1.bax.h5	d78bbd4511944674c23b2b9cec6de2d3
CHM1-Lib3_P6C4_15pM	2015-05-05_RS42142_CHM1_Lib3_Run14_B01	m150506_131026_42142_c100818682550000001823176611031501_s1_p0.metadata.xml	2d7438c3876842e80932505b71ea7ea6
CHM1-Lib3_P6C4_15pM	2015-05-05_RS42142_CHM1_Lib3_Run14_B01	m150506_131026_42142_c100818682550000001823176611031501_s1_p0.bas.h5	976183460d0b84b62878ebe7eb89e5b0
CHM1-Lib3_P6C4_15pM	2015-05-05_RS42142_CHM1_Lib3_Run14_B01	m150506_131026_42142_c100818682550000001823176611031501_s1_p0.3.bax.h5	be4b379839a5e80aad401f04c98874a9
CHM1-Lib3_P6C4_15pM	2015-05-05_RS42142_CHM1_Lib3_Run14_B01	m150506_131026_42142_c100818682550000001823176611031501_s1_p0.2.bax.h5	d9ce3b2961594af6905702f2985d6adc
CHM1-Lib3_P6C4_15pM	2015-05-05_RS42142_CHM1_Lib3_Run14_B01	m150506_131026_42142_c100818682550000001823176611031501_s1_p0.1.bax.h5	fe0319e7e673af6a7acae4f4d2ee3ae0
CHM1_Lib3_P6C4_15pM	2015-05-05_RS42271_CHM1_Lib3_Run14_A01	m150506_070852_42271_c100811942550000001823178610081580_s1_p0.metadata.xml	9b08f7df679cf3766051b550ff3b286d
CHM1_Lib3_P6C4_15pM	2015-05-05_RS42271_CHM1_Lib3_Run14_A01	m150506_070852_42271_c100811942550000001823178610081580_s1_p0.bas.h5	4e47a1bd3cec8150da810d6b526175ef
CHM1_Lib3_P6C4_15pM	2015-05-05_RS42271_CHM1_Lib3_Run14_A01	m150506_070852_42271_c100811942550000001823178610081580_s1_p0.3.bax.h5	74745cf2f628e87e3623bc851c85efef
CHM1_Lib3_P6C4_15pM	2015-05-05_RS42271_CHM1_Lib3_Run14_A01	m150506_070852_42271_c100811942550000001823178610081580_s1_p0.2.bax.h5	eaac71957dfd032d6298293575f940b2
CHM1_Lib3_P6C4_15pM	2015-05-05_RS42271_CHM1_Lib3_Run14_A01	m150506_070852_42271_c100811942550000001823178610081580_s1_p0.1.bax.h5	361f806d9410cbd62f09264a639db3c3
CHM1-Lib3_P6C4_15pM	2015-05-05_RS42265_CHM1_Lib3_Run14_A01	m150506_065846_42265_c100818692550000001823176611031590_s1_p0.metadata.xml	2b43415c85902bc560f41bfb688028fe
CHM1-Lib3_P6C4_15pM	2015-05-05_RS42265_CHM1_Lib3_Run14_A01	m150506_065846_42265_c100818692550000001823176611031590_s1_p0.bas.h5	9c803668d0faa3b1a374a8056f5d1053
CHM1-Lib3_P6C4_15pM	2015-05-05_RS42265_CHM1_Lib3_Run14_A01	m150506_065846_42265_c100818692550000001823176611031590_s1_p0.3.bax.h5	afd6324818196cead303238103591aa9
CHM1-Lib3_P6C4_15pM	2015-05-05_RS42265_CHM1_Lib3_Run14_A01	m150506_065846_42265_c100818692550000001823176611031590_s1_p0.2.bax.h5	f7d14f9bf0d587445970c5c05dfd43ba
CHM1-Lib3_P6C4_15pM	2015-05-05_RS42265_CHM1_Lib3_Run14_A01	m150506_065846_42265_c100818692550000001823176611031590_s1_p0.1.bax.h5	fd7739f85c30f0a3e43c9370583b36f9
CHM1-Lib3_P6C4_15pM	2015-05-05_RS42161_CHM1_Lib3_Run14_A01	m150506_064007_42161_c100818772550000001823176611031580_s1_p0.metadata.xml	e581c5e326ae485e3c9a1b89e7b6ea12
CHM1-Lib3_P6C4_15pM	2015-05-05_RS42161_CHM1_Lib3_Run14_A01	m150506_064007_42161_c100818772550000001823176611031580_s1_p0.bas.h5	447a65c0ee61eb9b3e2d1819ce1400db
CHM1-Lib3_P6C4_15pM	2015-05-05_RS42161_CHM1_Lib3_Run14_A01	m150506_064007_42161_c100818772550000001823176611031580_s1_p0.3.bax.h5	3f3ed58c9cde9d27463f981e794d64f5
CHM1-Lib3_P6C4_15pM	2015-05-05_RS42161_CHM1_Lib3_Run14_A01	m150506_064007_42161_c100818772550000001823176611031580_s1_p0.2.bax.h5	64007763c8bfd6cda274b912ff8b2b63
CHM1-Lib3_P6C4_15pM	2015-05-05_RS42161_CHM1_Lib3_Run14_A01	m150506_064007_42161_c100818772550000001823176611031580_s1_p0.1.bax.h5	09f9f7a8d1174bfb96e2b1732af9ca37
CHM1-Lib3_P6C4_15pM	2015-05-05_RS42142_CHM1_Lib3_Run14_A01	m150506_064501_42142_c100818682550000001823176611031500_s1_p0.metadata.xml	aa89413a996910eab14aa0cf53910bc1
CHM1-Lib3_P6C4_15pM	2015-05-05_RS42142_CHM1_Lib3_Run14_A01	m150506_064501_42142_c100818682550000001823176611031500_s1_p0.bas.h5	299ab5ce5554ba9dc60dff603befddb8
CHM1-Lib3_P6C4_15pM	2015-05-05_RS42142_CHM1_Lib3_Run14_A01	m150506_064501_42142_c100818682550000001823176611031500_s1_p0.3.bax.h5	01bdaacccda49cb97804f3d4e005687d
CHM1-Lib3_P6C4_15pM	2015-05-05_RS42142_CHM1_Lib3_Run14_A01	m150506_064501_42142_c100818682550000001823176611031500_s1_p0.2.bax.h5	d6d2e537dcce14899e988124812390a9
CHM1-Lib3_P6C4_15pM	2015-05-05_RS42142_CHM1_Lib3_Run14_A01	m150506_064501_42142_c100818682550000001823176611031500_s1_p0.1.bax.h5	6750daf7bf5dc61059039c1de1d3cc47
CHM1_Lib3_P6C4_13pM	2015-05-02_CHM1_Lib3_RS42271_Run13_H01	m150505_032909_42271_c100811962550000001823178610081567_s1_p0.metadata.xml	a77ce9526c1fe4e6989299f56dd912d2
CHM1_Lib3_P6C4_13pM	2015-05-02_CHM1_Lib3_RS42271_Run13_H01	m150505_032909_42271_c100811962550000001823178610081567_s1_p0.bas.h5	170c25c4d6a74a4cd8cfe0aca5cd7912
CHM1_Lib3_P6C4_13pM	2015-05-02_CHM1_Lib3_RS42271_Run13_H01	m150505_032909_42271_c100811962550000001823178610081567_s1_p0.3.bax.h5	363c145586c5734384634a620ae1aa02
CHM1_Lib3_P6C4_13pM	2015-05-02_CHM1_Lib3_RS42271_Run13_H01	m150505_032909_42271_c100811962550000001823178610081567_s1_p0.2.bax.h5	b85e416dec12373eff7bd755eee0ef6d
CHM1_Lib3_P6C4_13pM	2015-05-02_CHM1_Lib3_RS42271_Run13_H01	m150505_032909_42271_c100811962550000001823178610081567_s1_p0.1.bax.h5	501180b472fcaef33dbf4a15100f92ac
CHM1-Lib3_P6C4_13pM	2015-05-02_CHM1_Lib3_RS42265_Run13_H01	m150505_024633_42265_c100818342550000001823176611031537_s1_p0.metadata.xml	5933425996d2a1da8c5cd73ff7cea758
CHM1-Lib3_P6C4_13pM	2015-05-02_CHM1_Lib3_RS42265_Run13_H01	m150505_024633_42265_c100818342550000001823176611031537_s1_p0.bas.h5	1c34c6f228624c0ab289440df73a7f36
CHM1-Lib3_P6C4_13pM	2015-05-02_CHM1_Lib3_RS42265_Run13_H01	m150505_024633_42265_c100818342550000001823176611031537_s1_p0.3.bax.h5	1ad9267f11ceb4d8d3b803388f2e0ffc
CHM1-Lib3_P6C4_13pM	2015-05-02_CHM1_Lib3_RS42265_Run13_H01	m150505_024633_42265_c100818342550000001823176611031537_s1_p0.2.bax.h5	1d80057d0acc6bd2737d2ee5da01b394
CHM1-Lib3_P6C4_13pM	2015-05-02_CHM1_Lib3_RS42265_Run13_H01	m150505_024633_42265_c100818342550000001823176611031537_s1_p0.1.bax.h5	e762562c078ffb556995b34de654e357
CHM1-Lib3_P6C4_13pM	2015-05-02_CHM1_Lib3_RS42161_Run13_H01	m150505_032937_42161_c100818472550000001823176611031577_s1_p0.metadata.xml	037293181a7f5160649f8a710c437192
CHM1-Lib3_P6C4_13pM	2015-05-02_CHM1_Lib3_RS42161_Run13_H01	m150505_032937_42161_c100818472550000001823176611031577_s1_p0.bas.h5	a01b7a1475fe01a8a2569d720b697982
CHM1-Lib3_P6C4_13pM	2015-05-02_CHM1_Lib3_RS42161_Run13_H01	m150505_032937_42161_c100818472550000001823176611031577_s1_p0.3.bax.h5	6488dacf321b05c69f92ed52ebfcd4b6
CHM1-Lib3_P6C4_13pM	2015-05-02_CHM1_Lib3_RS42161_Run13_H01	m150505_032937_42161_c100818472550000001823176611031577_s1_p0.2.bax.h5	4bc23af3824d9edade6102575139605e
CHM1-Lib3_P6C4_13pM	2015-05-02_CHM1_Lib3_RS42161_Run13_H01	m150505_032937_42161_c100818472550000001823176611031577_s1_p0.1.bax.h5	5abf4aa5a9c46d0800010be5ed4cbb07
CHM1-Lib3_P6C4_13pM	2015-05-02_CHM1_Lib3_RS42142_Run13_H01	m150505_035302_42142_c100811882550000001823178610081577_s1_p0.metadata.xml	cc6a56a5e35fba95d24b462b97ce8a26
CHM1-Lib3_P6C4_13pM	2015-05-02_CHM1_Lib3_RS42142_Run13_H01	m150505_035302_42142_c100811882550000001823178610081577_s1_p0.bas.h5	b64bde9d03f44f68a3aab8a3a6708ef5
CHM1-Lib3_P6C4_13pM	2015-05-02_CHM1_Lib3_RS42142_Run13_H01	m150505_035302_42142_c100811882550000001823178610081577_s1_p0.3.bax.h5	e9944ce4c89eeca834acc52bc97de8ee
CHM1-Lib3_P6C4_13pM	2015-05-02_CHM1_Lib3_RS42142_Run13_H01	m150505_035302_42142_c100811882550000001823178610081577_s1_p0.2.bax.h5	7eea4a24ff1f4b8aa8f56ec6a842a30a
CHM1-Lib3_P6C4_13pM	2015-05-02_CHM1_Lib3_RS42142_Run13_H01	m150505_035302_42142_c100811882550000001823178610081577_s1_p0.1.bax.h5	61b8cbc4012d3cb9407f77ac34b45094
CHM1_Lib3_P6C4_13pM	2015-05-02_CHM1_Lib3_RS42271_Run13_G01	m150504_210441_42271_c100811962550000001823178610081566_s1_p0.metadata.xml	df45a071c16cab568765fa32ecd6e3c9
CHM1_Lib3_P6C4_13pM	2015-05-02_CHM1_Lib3_RS42271_Run13_G01	m150504_210441_42271_c100811962550000001823178610081566_s1_p0.bas.h5	f16a0bdd241fdc66a77ffa5f4e9b4058
CHM1_Lib3_P6C4_13pM	2015-05-02_CHM1_Lib3_RS42271_Run13_G01	m150504_210441_42271_c100811962550000001823178610081566_s1_p0.3.bax.h5	72197933d12f806beb8b9cc380aefaa0
CHM1_Lib3_P6C4_13pM	2015-05-02_CHM1_Lib3_RS42271_Run13_G01	m150504_210441_42271_c100811962550000001823178610081566_s1_p0.2.bax.h5	3e5640c293103cd821310094720e2bc8
CHM1_Lib3_P6C4_13pM	2015-05-02_CHM1_Lib3_RS42271_Run13_G01	m150504_210441_42271_c100811962550000001823178610081566_s1_p0.1.bax.h5	76788b5ecbbac55ab22eba32377f0db4
CHM1-Lib3_P6C4_13pM	2015-05-02_CHM1_Lib3_RS42265_Run13_G01	m150504_203021_42265_c100818342550000001823176611031536_s1_p0.metadata.xml	1f48b7d0c6c73b3fefec8c98e6a4f085
CHM1-Lib3_P6C4_13pM	2015-05-02_CHM1_Lib3_RS42265_Run13_G01	m150504_203021_42265_c100818342550000001823176611031536_s1_p0.bas.h5	9684804f51e9826d5d1445d325b0ea8c
CHM1-Lib3_P6C4_13pM	2015-05-02_CHM1_Lib3_RS42265_Run13_G01	m150504_203021_42265_c100818342550000001823176611031536_s1_p0.3.bax.h5	c5ad37fbe220e2100228b8565ab84ef7
CHM1-Lib3_P6C4_13pM	2015-05-02_CHM1_Lib3_RS42265_Run13_G01	m150504_203021_42265_c100818342550000001823176611031536_s1_p0.2.bax.h5	223277fcbae5c8fdcd701641bfd4d583
CHM1-Lib3_P6C4_13pM	2015-05-02_CHM1_Lib3_RS42265_Run13_G01	m150504_203021_42265_c100818342550000001823176611031536_s1_p0.1.bax.h5	50b00baedf4230fa8a2cba11f3b9e0ff
CHM1-Lib3_P6C4_13pM	2015-05-02_CHM1_Lib3_RS42161_Run13_G01	m150504_210907_42161_c100818472550000001823176611031576_s1_p0.metadata.xml	8a14ffe83b2759a3e913e83172a35e7d
